sweep,replica,temperature,energy,cmdl,spec,curv,accepted,proposed,code_hash,graph_hash
42,0,1.4,10.175630,8.854095,1.649990,0.003858,165,430,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
42,1,1,10.277339,8.955461,1.649990,0.004715,156,430,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
42,2,1.9599999999999997,11.128522,9.527381,1.994052,0.014746,184,430,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
43,0,1,11.124509,9.527381,1.994052,0.004715,160,440,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
43,1,1.9599999999999997,11.128522,9.527381,1.994052,0.014746,189,440,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
43,2,1.4,10.276996,8.955461,1.649990,0.003858,168,440,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
44,0,1.9599999999999997,11.128522,9.527381,1.994052,0.014746,194,450,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
44,1,1.4,10.276996,8.955461,1.649990,0.003858,172,450,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
44,2,1,11.124509,9.527381,1.994052,0.004715,164,450,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
45,0,1.4,11.124166,9.527381,1.994052,0.003858,176,460,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
45,1,1.9599999999999997,11.128522,9.527381,1.994052,0.014746,198,460,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
45,2,1,8.928802,8.282174,0.805927,0.004715,168,460,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
46,0,1.9599999999999997,11.128522,9.527381,1.994052,0.014746,202,470,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
46,1,1,10.175973,8.854095,1.649990,0.004715,172,470,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
46,2,1.4,11.124166,9.527381,1.994052,0.003858,180,470,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
47,0,1.9599999999999997,11.124098,9.527381,1.994052,0.003687,207,480,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,0fed8ebb1817c673d1b0c55a29bec8eebca0fa6389faef16446700a42a96a626
47,1,1.4,10.175630,8.854095,1.649990,0.003858,185,480,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
47,2,1,10.277339,8.955461,1.649990,0.004715,176,480,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
48,0,1.9599999999999997,11.124098,9.527381,1.994052,0.003687,212,490,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,0fed8ebb1817c673d1b0c55a29bec8eebca0fa6389faef16446700a42a96a626
48,1,1,10.277339,8.955461,1.649990,0.004715,178,490,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
48,2,1.4,10.276996,8.955461,1.649990,0.003858,189,490,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
49,0,1,8.928802,8.282174,0.805927,0.004715,183,500,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
49,1,1.4,10.276966,8.955461,1.649990,0.003783,194,500,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
49,2,1.9599999999999997,10.175973,8.854095,1.649990,0.004715,218,500,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,5e226bbbb86f20ddbc9b4a95d0cfcd5479fe56e4dd564d2dfe3652c2cda97bcf
50,0,1.4,8.928429,8.282174,0.805927,0.003783,197,510,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
